"ticker","status","market_cap","breakout_flag","image_path","expired_date","asset_type","candle_size","company_name"
"TTEK","SUCCESS","8.71238324640434",3,"TTEK_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Tetra Tech Inc"
"WEX","SUCCESS","8.613710626423774",1,"WEX_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","WEX Inc"
"CW","SUCCESS","8.51899653918953",1,"CW_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Curtiss-Wright Corp"
"CNM","SUCCESS","8.464305537244314",1,"CNM_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Core & Main Inc"
"ORI","SUCCESS","8.400115588072557",1,"ORI_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Old Republic International Corp"
"FRT","SUCCESS","8.150181477",1,"FRT_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Federal Realty Investment Trust"
"ATR","SUCCESS","8.131879813420129",1,"ATR_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Aptargroup Inc"
"COKE","SUCCESS","8.048624292758792",1,"COKE_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Coca-Cola Consolidated Inc"
"MSTR","SUCCESS","8.039331806775586",2,"MSTR_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Microstrategy Inc"
"RMBS","SUCCESS","7.8718265282451565",3,"RMBS_1d_avg_support_bearish_min_support_bearish_hns_line_1_hns.png","2024-02-22","STOCK","1d","Rambus Inc"
"NYT","SUCCESS","7.854065716473807",1,"NYT_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","New York Times Co"
"BERY","SUCCESS","7.767087186421797",1,"BERY_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Berry Global Group Inc"
"CERE","SUCCESS","7.662547224420667",1,"CERE_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Cerevel Therapeutics Holdings Inc"
"NCLH","SUCCESS","7.555546798081096",1,"NCLH_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Norwegian Cruise Line Holdings Ltd"
"VOYA","SUCCESS","7.507070841176902",1,"VOYA_1d_hns_line_1_hns.png","2024-02-22","STOCK","1d","Voya Financial Inc"
"CACI","SUCCESS","7.481631030780587",1,"CACI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","CACI International Inc"
"ACHC","SUCCESS","7.170753207547094",2,"ACHC_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Acadia Healthcare Company Inc"
"FR","SUCCESS","7.099481799",2,"FR_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","First Industrial Realty Trust Inc"
"EHC","SUCCESS","7.062966755073385",1,"EHC_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Encompass Health Corp"
"COHR","SUCCESS","6.993939120671768",1,"COHR_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Coherent Corp"
"EXEL","SUCCESS","6.990698385770992",1,"EXEL_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Exelixis Inc"
"PSN","SUCCESS","6.9289634642802715",1,"PSN_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Parsons Corp"
"CFLT","SUCCESS","6.770173173997209",2,"CFLT_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Confluent Inc"
"FLR","SUCCESS","6.6735920523353585",2,"FLR_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Fluor Corp"
"PPC","SUCCESS","6.604070713789901",1,"PPC_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Pilgrims Pride Corp"
"RLI","SUCCESS","6.579235973746459",1,"RLI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Rli Corp"
"APPF","SUCCESS","6.451095741474674",1,"APPF_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Appfolio Inc"
"INSP","SUCCESS","5.933476187863587",1,"INSP_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Inspire Medical Systems Inc"
"CMC","SUCCESS","5.807752555968128",1,"CMC_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Commercial Metals Co"
"OPCH","SUCCESS","5.673490406093663",1,"OPCH_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Option Care Health Inc"
"RRR","SUCCESS","5.637809695441307",1,"RRR_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Red Rock Resorts Inc"
"REYN","SUCCESS","5.636647680077093",1,"REYN_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Reynolds Consumer Products Inc"
"ESI","SUCCESS","5.550045049625391",1,"ESI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Element Solutions Inc"
"TENB","SUCCESS","5.542715844698386",1,"TENB_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Tenable Holdings Inc"
"AZEK","SUCCESS","5.528389086363049",1,"AZEK_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Azek Company Inc"
"TRNO","SUCCESS","5.23842545",1,"TRNO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Terreno Realty Corp"
"PBF","SUCCESS","5.22043254407214",1,"PBF_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","PBF Energy Inc"
"RITM","SUCCESS","5.155893953",1,"RITM_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Rithm Capital Corp"
"STNE","SUCCESS","5.108218464100116",1,"STNE_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","StoneCo Ltd"
"ALK","SUCCESS","5.003033814459919",1,"ALK_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Alaska Air Group Inc"
"FLO","SUCCESS","4.752316145591192",1,"FLO_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Flowers Foods Inc"
"VVV","SUCCESS","4.702933131538294",1,"VVV_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Valvoline Inc"
"IRDM","SUCCESS","4.614671794209449",1,"IRDM_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Iridium Communications Inc"
"OLLI","SUCCESS","4.6052545144406585",1,"OLLI_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Ollie's Bargain Outlet Holdings Inc"
"SRCL","SUCCESS","4.490160113750158",1,"SRCL_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Stericycle Inc"
"BMI","SUCCESS","4.452800956919329",1,"BMI_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Badger Meter Inc"
"GME","SUCCESS","4.433012665617216",1,"GME_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","GameStop Corp"
"FIZZ","SUCCESS","4.389458908164111",1,"FIZZ_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","National Beverage Corp"
"NSP","SUCCESS","4.370036121097614",1,"NSP_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Insperity Inc"
"SGRY","SUCCESS","4.3158897151418385",1,"SGRY_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Surgery Partners Inc"
"COOP","SUCCESS","4.309901068000001",3,"COOP_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Mr Cooper Group Inc"
"ACLS","SUCCESS","4.247018030961922",1,"ACLS_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Axcelis Technologies Inc"
"WTM","SUCCESS","4.194020199196042",1,"WTM_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","White Mountains Insurance Group Ltd"
"MATX","SUCCESS","4.178211475282641",2,"MATX_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Matson Inc"
"CBT","SUCCESS","4.136011341356636",2,"CBT_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Cabot Corp"
"SMPL","SUCCESS","4.130241730023675",1,"SMPL_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Simply Good Foods Co"
"ENS","SUCCESS","4.078696392173255",1,"ENS_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","EnerSys"
"INSM","SUCCESS","4.0057376855133615",2,"INSM_1d_avg_support_bearish_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Insmed Inc"
"AEO","SUCCESS","3.9942253880967424",1,"AEO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","American Eagle Outfitters Inc"
"WEN","SUCCESS","3.9581182148006233",1,"WEN_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Wendys Co"
"MDU","SUCCESS","3.8711655473108535",2,"MDU_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","MDU Resources Group Inc"
"CRC","SUCCESS","3.7521333124069898",1,"CRC_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","California Resources Corp"
"URBN","SUCCESS","3.6983841068749044",1,"URBN_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Urban Outfitters Inc"
"LITE","SUCCESS","3.604600125258376",1,"LITE_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Lumentum Holdings Inc"
"MARA","SUCCESS","3.5909421664088357",3,"MARA_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Marathon Digital Holdings Inc"
"FOLD","SUCCESS","3.5277464906690823",1,"FOLD_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Amicus Therapeutics Inc"
"EVH","SUCCESS","3.47293214013941",1,"EVH_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Evolent Health Inc"
"CVLT","SUCCESS","3.460479602003834",1,"CVLT_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Commvault Systems Inc"
"AYX","SUCCESS","3.433256744591226",2,"AYX_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Alteryx Inc"
"CORT","SUCCESS","3.376945176",1,"CORT_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Corcept Therapeutics Inc"
"TDOC","SUCCESS","3.350880059933501",1,"TDOC_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Teladoc Health Inc"
"RPD","SUCCESS","3.3500889453211813",1,"RPD_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Rapid7 Inc"
"SMG","SUCCESS","3.336131119357424",1,"SMG_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Scotts Miracle-Gro Co"
"CRDO","SUCCESS","3.319812143789474",1,"CRDO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Credo Technology Group Holding Ltd"
"MAC","SUCCESS","3.289893592",1,"MAC_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Macerich Co"
"UAA","SUCCESS","3.2367293946693336",1,"UAA_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Under Armour Inc"
"RNG","SUCCESS","3.228649113417313",1,"RNG_1d_min_support_bearish.png","2024-02-22","STOCK","1d","RingCentral Inc"
"NNI","SUCCESS","3.219533293151804",3,"NNI_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Nelnet Inc"
"QS","SUCCESS","3.206625890718608",2,"QS_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Quantumscape Corp"
"SPR","SUCCESS","3.162854966226804",1,"SPR_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Spirit AeroSystems Holdings Inc"
"SBRA","SUCCESS","3.107590157",1,"SBRA_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Sabra Health Care REIT Inc"
"ALRM","SUCCESS","3.0782479065303354",2,"ALRM_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Alarm.com Holdings Inc"
"BDC","SUCCESS","3.0598470109362395",2,"BDC_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Belden Inc"
"LEG","SUCCESS","3.0463488185901295",1,"LEG_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Leggett & Platt Inc"
"MPW","SUCCESS","3.042919954",1,"MPW_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Medical Properties Trust Inc"
"KLIC","SUCCESS","3.02765612387752",1,"KLIC_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Kulicke and Soffa Industries Inc"
"CVI","SUCCESS","3.015917952541232",1,"CVI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","CVR Energy Inc"
"VSAT","SUCCESS","2.9632729699120968",1,"VSAT_1d_min_support_bearish.png","2024-02-22","STOCK","1d","Viasat Inc"
"PBH","SUCCESS","2.953794429280803",2,"PBH_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Prestige Consumer Healthcare Inc"
"GSHD","SUCCESS","2.870158196309647",2,"GSHD_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Goosehead Insurance Inc"
"BRP","SUCCESS","2.8056358314819616",1,"BRP_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","BRP Group Inc"
"AMN","SUCCESS","2.8035762074707167",2,"AMN_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","AMN Healthcare Services Inc"
"PLTK","SUCCESS","2.7248286375013695",1,"PLTK_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Playtika Holding Corp"
"LRN","SUCCESS","2.6717456133055872",1,"LRN_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Stride Inc"
"CERT","SUCCESS","2.578296492388994",1,"CERT_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Certara Inc"
"CTRE","SUCCESS","2.572821377",1,"CTRE_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","CareTrust REIT Inc"
"GO","SUCCESS","2.57107323610746",1,"GO_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Grocery Outlet Holding Corp"
"DNA","SUCCESS","2.5633082008898307",1,"DNA_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Ginkgo Bioworks Holdings Inc"
"ARRY","SUCCESS","2.54043708301931",1,"ARRY_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Array Technologies Inc"
"HASI","SUCCESS","2.527515544",1,"HASI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Hannon Armstrong Sustainable Infrastructure Capital Inc"
"PRGS","SUCCESS","2.5226514260353623",1,"PRGS_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Progress Software Corp"
"REZI","SUCCESS","2.4908002101017965",1,"REZI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Resideo Technologies Inc"
"MTRN","SUCCESS","2.4744041070635583",1,"MTRN_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Materion Corp"
"ICFI","SUCCESS","2.458618034848401",3,"ICFI_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","ICF International Inc"
"FLYW","SUCCESS","2.401552716039534",1,"FLYW_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Flywire Corp"
"PGTI","SUCCESS","2.395816163599806",1,"PGTI_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","PGT Innovations Inc"
"DNLI","SUCCESS","2.3617839034590555",2,"DNLI_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Denali Therapeutics Inc"
"APPN","SUCCESS","2.3586899249440645",1,"APPN_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Appian Corp"
"CENT","SUCCESS","2.3226276443111487",1,"CENT_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Central Garden & Pet Co"
"CENTA","SUCCESS","2.3226276443111487",2,"CENTA_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Central Garden & Pet Co"
"OI","SUCCESS","2.32090924352861",1,"OI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","O-I Glass Inc"
"HIW","SUCCESS","2.303056236",1,"HIW_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Highwoods Properties Inc"
"ICUI","SUCCESS","2.2778575923993283",2,"ICUI_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","ICU Medical Inc"
"VIAV","SUCCESS","2.2550810543164177",1,"VIAV_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Viavi Solutions Inc"
"SHLS","SUCCESS","2.239802537983533",2,"SHLS_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Shoals Technologies Group Inc"
"MWA","SUCCESS","2.198057782594982",2,"MWA_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Mueller Water Products Inc"
"AMBP","SUCCESS","2.1871754249749307",1,"AMBP_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Ardagh Metal Packaging SA"
"BOOT","SUCCESS","2.177103700771376",1,"BOOT_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Boot Barn Holdings Inc"
"AVDX","SUCCESS","2.1614902132931197",1,"AVDX_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Avidxchange Holdings Inc"
"CWH","SUCCESS","2.155017105123133",2,"CWH_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Camping World Holdings Inc"
"RIOT","SUCCESS","2.1250437239970954",2,"RIOT_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Riot Platforms Inc"
"AMEH","SUCCESS","2.053913682917457",1,"AMEH_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Apollo Medical Holdings Inc"
"PARR","SUCCESS","2.037024220387615",1,"PARR_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Par Pacific Holdings Inc"
"DOOR","SUCCESS","2.018175388908039",1,"DOOR_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Masonite International Corp"
"BEAM","SUCCESS","1.9308308980490196",1,"BEAM_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Beam Therapeutics Inc"
"ODP","SUCCESS","1.9178691424743892",1,"ODP_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","ODP Corp"
"XPRO","SUCCESS","1.8924917492789035",1,"XPRO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Expro Group Holdings NV"
"HRMY","SUCCESS","1.8543877892136593",1,"HRMY_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Harmony Biosciences Holdings Inc"
"MLKN","SUCCESS","1.8524965109012053",1,"MLKN_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","MillerKnoll Inc"
"MXL","SUCCESS","1.8065694544716013",1,"MXL_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Maxlinear Inc"
"SXI","SUCCESS","1.7921956299597819",2,"SXI_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Standex International Corp"
"MLNK","SUCCESS","1.7845705297360248",1,"MLNK_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","MeridianLink Inc"
"PRIM","SUCCESS","1.7774351926290326",2,"PRIM_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Primoris Services Corp"
"HIMS","SUCCESS","1.763786048456057",2,"HIMS_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Hims & Hers Health Inc"
"TFIN","SUCCESS","1.7596888122756797",1,"TFIN_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Triumph Financial Inc"
"VECO","SUCCESS","1.7482841646574072",2,"VECO_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Veeco Instruments Inc"
"CNK","SUCCESS","1.7329860765829692",1,"CNK_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Cinemark Holdings Inc"
"SAH","SUCCESS","1.7221197214093569",2,"SAH_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Sonic Automotive Inc"
"HPK","SUCCESS","1.7002930502722435",2,"HPK_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Highpeak Energy Inc"
"JBLU","SUCCESS","1.663113702847525",1,"JBLU_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","JetBlue Airways Corp"
"ENVA","SUCCESS","1.6630928659298245",2,"ENVA_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Enova International Inc"
"WMK","SUCCESS","1.617134406186",1,"WMK_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Weis Markets Inc"
"IESC","SUCCESS","1.5997860821184833",1,"IESC_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","IES Holdings Inc"
"DHT","SUCCESS","1.5956293963993902",2,"DHT_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","DHT Holdings Inc"
"IMKTA","SUCCESS","1.5632099665103736",1,"IMKTA_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Ingles Markets Inc"
"PLMR","SUCCESS","1.5457062915316044",1,"PLMR_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Palomar Holdings Inc"
"LZB","SUCCESS","1.4921495720185616",1,"LZB_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","La-Z-Boy Inc"
"BFH","SUCCESS","1.4902781668838314",1,"BFH_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Bread Financial Holdings Inc"
"OMI","SUCCESS","1.4290394547557457",2,"OMI_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Owens & Minor Inc"
"STAA","SUCCESS","1.4171712519026431",1,"STAA_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","STAAR Surgical Co"
"OSW","SUCCESS","1.408742811077137",1,"OSW_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Onespaworld Holdings Ltd"
"GBX","SUCCESS","1.3807421254575072",2,"GBX_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Greenbrier Companies Inc"
"ALGT","SUCCESS","1.3791684047582269",1,"ALGT_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Allegiant Travel Co"
"HWKN","SUCCESS","1.3669986645629335",1,"HWKN_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Hawkins Inc"
"JAGG","SUCCESS","1.362896256",2,"JAGG_1d_min_support_bearish_latest_min_support_bearish.png","2024-02-22","ETF","1d","JPMorgan BetaBuilders U.S. Aggregate Bond ETF"
"DH","SUCCESS","1.3524841982181819",1,"DH_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Definitive Healthcare Corp"
"OEC","SUCCESS","1.3390782794817233",1,"OEC_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Orion SA"
"KNSA","SUCCESS","1.3279881385756926",2,"KNSA_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Kiniksa Pharmaceuticals Ltd"
"CTS","SUCCESS","1.3089488166624006",2,"CTS_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","CTS Corp"
"INDI","SUCCESS","1.2801190121021897",1,"INDI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","indie Semiconductor Inc"
"AGIO","SUCCESS","1.2145176045000003",2,"AGIO_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Agios Pharmaceuticals Inc"
"CHEF","SUCCESS","1.2046330470393127",1,"CHEF_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Chefs' Warehouse Inc"
"SKWD","SUCCESS","1.194000660162997",1,"SKWD_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Skyward Specialty Insurance Group Inc"
"TGI","SUCCESS","1.191267015389653",1,"TGI_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Triumph Group Inc"
"UUUU","SUCCESS","1.1852017385714286",2,"UUUU_1d_min_support_bearish_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Energy Fuels Inc"
"NEXT","SUCCESS","1.1751603235838926",1,"NEXT_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","NextDecade Corp"
"CARS","SUCCESS","1.1729229143427256",1,"CARS_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Cars.com Inc"
"TRUP","SUCCESS","1.1395843539580883",2,"TRUP_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Trupanion Inc"
"GOGO","SUCCESS","1.1325155954729118",1,"GOGO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Gogo Inc"
"VERV","SUCCESS","1.122466131",1,"VERV_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Verve Therapeutics Inc"
"SAVA","SUCCESS","1.1146323061751544",1,"SAVA_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Cassava Sciences Inc"
"RSI","SUCCESS","1.1135468500493826",1,"RSI_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Rush Street Interactive Inc"
"SPHR","SUCCESS","1.1122967086638404",1,"SPHR_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Sphere Entertainment Co"
"WT","SUCCESS","1.1109783248145604",2,"WT_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Wisdomtree Inc"
"RPT","SUCCESS","1.099695108",1,"RPT_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","RPT Realty"
"BKD","SUCCESS","1.0898987767444852",2,"BKD_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Brookdale Senior Living Inc"
"ICHR","SUCCESS","1.057974694929074",1,"ICHR_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Ichor Holdings Ltd"
"CAL","SUCCESS","1.0490900361237672",3,"CAL_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Caleres Inc"
"RVLV","SUCCESS","1.0419013216885813",1,"RVLV_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Revolve Group Inc"
"GERN","SUCCESS","1.0263908906329786",1,"GERN_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Geron Corp"
"SP","SUCCESS","1.016870781562646",1,"SP_1d_min_support_bearish.png","2024-02-22","STOCK","1d","SP Plus Corp"
"PWP","SUCCESS","0.986358870961853",1,"PWP_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Perella Weinberg Partners"
"HAIN","SUCCESS","0.9823137267403064",1,"HAIN_1d_min_support_bearish.png","2024-02-22","STOCK","1d","Hain Celestial Group Inc"
"UNG","SUCCESS","0.977901696",1,"UNG_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","United States Natural Gas Fund, LP"
"LQDA","SUCCESS","0.9772181207038982",1,"LQDA_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Liquidia Corp"
"EMBC","SUCCESS","0.9747284496527615",1,"EMBC_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Embecta Corp"
